LDUCE-UC11593 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/10103
LDUCE-UC11594 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/10104
LDUCE-UC11789 Object Category beads Petrie Museum of Egyptian Archaeology	beads	https://collections.ucl.ac.uk/Details/petrie/10486
LDUCE-UC11962 Object Category amulets Petrie Museum of Egyptian Archaeology	amulets	https://collections.ucl.ac.uk/Details/petrie/10902
LDUCE-UC12058 Object Category amulets Petrie Museum of Egyptian Archaeology	amulets	https://collections.ucl.ac.uk/Details/petrie/11063
LDUCE-UC12060 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/11065
LDUCE-UC12191 Object Category seals Petrie Museum of Egyptian Archaeology	seals	https://collections.ucl.ac.uk/Details/petrie/11277
LDUCE-UC11185 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15343
LDUCE-UC11260 Object Category seals Petrie Museum of Egyptian Archaeology	seals	https://collections.ucl.ac.uk/Details/petrie/15418
LDUCE-UC11277 Object Category seals Petrie Museum of Egyptian Archaeology	seals	https://collections.ucl.ac.uk/Details/petrie/15458
LDUCE-UC11278 Object Category beads, seals Petrie Museum of Egyptian Archaeology	beads, seals	https://collections.ucl.ac.uk/Details/petrie/15459
LDUCE-UC11279 Object Category seals Petrie Museum of Egyptian Archaeology	seals	https://collections.ucl.ac.uk/Details/petrie/15460
LDUCE-UC11284 Object Category seals Petrie Museum of Egyptian Archaeology	seals	https://collections.ucl.ac.uk/Details/petrie/15465
LDUCE-UC11319A Object Category seals Petrie Museum of Egyptian Archaeology	seals	https://collections.ucl.ac.uk/Details/petrie/15514
LDUCE-UC11320 Object Category seals Petrie Museum of Egyptian Archaeology	seals	https://collections.ucl.ac.uk/Details/petrie/15515
LDUCE-UC11321 Object Category seals Petrie Museum of Egyptian Archaeology	seals	https://collections.ucl.ac.uk/Details/petrie/15516
LDUCE-UC11334 Object Category cylinder seals Petrie Museum of Egyptian Archaeology	cylinder seals	https://collections.ucl.ac.uk/Details/petrie/15529
LDUCE-UC11340 Object Category seals Petrie Museum of Egyptian Archaeology	seals	https://collections.ucl.ac.uk/Details/petrie/15548
LDUCE-UC11344 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15555
LDUCE-UC11359 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15576
LDUCE-UC11363 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15580
LDUCE-UC11369 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15588
LDUCE-UC11418 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15663
LDUCE-UC11437 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15682
LDUCE-UC11439 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15684
LDUCE-UC11463 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15703
LDUCE-UC11464 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15704
LDUCE-UC11465 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15705
LDUCE-UC11483 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15723
LDUCE-UC11503 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15743
LDUCE-UC11527 Object Category cylinder seals Petrie Museum of Egyptian Archaeology	cylinder seals	https://collections.ucl.ac.uk/Details/petrie/15772
LDUCE-UC11529 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15774
LDUCE-UC11530 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15775
LDUCE-UC11531 Object Category amulets Petrie Museum of Egyptian Archaeology	amulets	https://collections.ucl.ac.uk/Details/petrie/15776
LDUCE-UC11533 Object Category cylinder seals Petrie Museum of Egyptian Archaeology	cylinder seals	https://collections.ucl.ac.uk/Details/petrie/15778
LDUCE-UC11534 Object Category cylinder seals Petrie Museum of Egyptian Archaeology	cylinder seals	https://collections.ucl.ac.uk/Details/petrie/15779
LDUCE-UC11535 Object Category beads Petrie Museum of Egyptian Archaeology	beads	https://collections.ucl.ac.uk/Details/petrie/15780
LDUCE-UC11536 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15781
LDUCE-UC11540 Object Category beads Petrie Museum of Egyptian Archaeology	beads	https://collections.ucl.ac.uk/Details/petrie/15785
LDUCE-UC11545 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15790
LDUCE-UC11546 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15791
LDUCE-UC11547 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15792
LDUCE-UC11548 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15793
LDUCE-UC11549 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/15794
LDUCE-UC13385 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/16029
LDUCE-UC6707 Object Category seals and sealing Petrie Museum of Egyptian Archaeology	seals and sealing	https://collections.ucl.ac.uk/Details/petrie/16764
LDUCE-UC6710 Object Category seals and sealing Petrie Museum of Egyptian Archaeology	seals and sealing	https://collections.ucl.ac.uk/Details/petrie/16785
LDUCE-UC7948 Object Category boxes Petrie Museum of Egyptian Archaeology	boxes	https://collections.ucl.ac.uk/Details/petrie/19550
LDUCE-UC7949 Object Category lids Petrie Museum of Egyptian Archaeology	lids	https://collections.ucl.ac.uk/Details/petrie/19552
LDUCE-UC14385 Object Category stelae Petrie Museum of Egyptian Archaeology	stelae	https://collections.ucl.ac.uk/Details/petrie/19763
LDUCE-UC14411 Object Category architectural fragments Petrie Museum of Egyptian Archaeology	architectural fragments	https://collections.ucl.ac.uk/Details/petrie/19808
LDUCE-UC14418 Object Category stelae Petrie Museum of Egyptian Archaeology	stelae	https://collections.ucl.ac.uk/Details/petrie/19815
LDUCE-UC14326 Object Category stelae Petrie Museum of Egyptian Archaeology	stelae	https://collections.ucl.ac.uk/Details/petrie/19948
LDUCE-UC14339 Object Category stelae Petrie Museum of Egyptian Archaeology	stelae	https://collections.ucl.ac.uk/Details/petrie/19962
LDUCE-UC14346 Object Category figurines Petrie Museum of Egyptian Archaeology	figurines	https://collections.ucl.ac.uk/Details/petrie/19969
LDUCE-UC14378 Object Category reliefs Petrie Museum of Egyptian Archaeology	reliefs	https://collections.ucl.ac.uk/Details/petrie/20006
LDUCE-UC61278 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/20161
LDUCE-UC61365 Object Category scarabs Petrie Museum of Egyptian Archaeology	scarabs	https://collections.ucl.ac.uk/Details/petrie/20248
LDUCE-UC14737 Object Category statue bases Petrie Museum of Egyptian Archaeology	statue bases	https://collections.ucl.ac.uk/Details/petrie/20580
LDUCE-UC16720 Object Category seals Petrie Museum of Egyptian Archaeology	seals	https://collections.ucl.ac.uk/Details/petrie/21635
LDUCE-UC69535 Object Category seals and sealing Petrie Museum of Egyptian Archaeology	seals and sealing	https://collections.ucl.ac.uk/Details/petrie/22609
LDUCE-UC69574 Object Category seals and sealing Petrie Museum of Egyptian Archaeology	seals and sealing	https://collections.ucl.ac.uk/Details/petrie/23609
LDUCE-UC58458 Object Category seals and sealing Petrie Museum of Egyptian Archaeology	seals and sealing	https://collections.ucl.ac.uk/Details/petrie/27774
LDUCE-UC59719 Object Category staves Petrie Museum of Egyptian Archaeology	staves	https://collections.ucl.ac.uk/Details/petrie/32220
LDUCE-UC45361 Object Category amulets Petrie Museum of Egyptian Archaeology	amulets	https://collections.ucl.ac.uk/Details/petrie/38872
LDUCE-UC32037 Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/40181
LDUCE-UC32131 Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/40228
LDUCE-UC32166 Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/40290
LDUCE-UC32196 Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/40325
LDUCE-UC32197 Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/40326
LDUCE-UC32200 Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/40329
LDUCE-UC32204 Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/40333
LDUCE-UC32205 Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/40334
LDUCE-UC32214 Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/40343
LDUCE-UC32106a Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/40405
LDUCE-UC31245 Object Category weights Petrie Museum of Egyptian Archaeology	weights	https://collections.ucl.ac.uk/Details/petrie/45955
LDUCE-UC31243 Object Category vases Petrie Museum of Egyptian Archaeology	vases	https://collections.ucl.ac.uk/Details/petrie/45959
LDUCE-UC31244a Object Category beads Petrie Museum of Egyptian Archaeology	beads	https://collections.ucl.ac.uk/Details/petrie/45960
LDUCE-UC31244b Object Category beads Petrie Museum of Egyptian Archaeology	beads	https://collections.ucl.ac.uk/Details/petrie/45961
LDUCE-UC31246 Object Category beads Petrie Museum of Egyptian Archaeology	beads	https://collections.ucl.ac.uk/Details/petrie/45962
LDUCE-UC35822 Object Category stelae Petrie Museum of Egyptian Archaeology	stelae	https://collections.ucl.ac.uk/Details/petrie/47784
LDUCE-UC14454 Object Category stelae Petrie Museum of Egyptian Archaeology	stelae	https://collections.ucl.ac.uk/Details/petrie/57841
LDUCE-UC14457 Object Category stelae Petrie Museum of Egyptian Archaeology	stelae	https://collections.ucl.ac.uk/Details/petrie/57844
LDUCE-UC8114 Object Category figurines Petrie Museum of Egyptian Archaeology	figurines	https://collections.ucl.ac.uk/Details/petrie/57865
LDUCE-UC8115 Object Category figurines Petrie Museum of Egyptian Archaeology	figurines	https://collections.ucl.ac.uk/Details/petrie/57868
LDUCE-UC14487 Object Category stelae Petrie Museum of Egyptian Archaeology	stelae	https://collections.ucl.ac.uk/Details/petrie/57910
LDUCE-UC14628 Object Category figurines Petrie Museum of Egyptian Archaeology	figurines	https://collections.ucl.ac.uk/Details/petrie/57983
LDUCE-UC14650 Object Category figurines Petrie Museum of Egyptian Archaeology	figurines	https://collections.ucl.ac.uk/Details/petrie/58002
LDUCE-UC14694 Object Category stelae Petrie Museum of Egyptian Archaeology	stelae	https://collections.ucl.ac.uk/Details/petrie/58046
LDUCE-UC8172 Object Category amulets, figurines Petrie Museum of Egyptian Archaeology	amulets, figurines	https://collections.ucl.ac.uk/Details/petrie/61184
LDUCE-UC32778 Object Category manuscripts (object) Petrie Museum of Egyptian Archaeology	manuscripts (object)	https://collections.ucl.ac.uk/Details/petrie/67294
LDUCE-UC6699 Object Category seals and sealing Petrie Museum of Egyptian Archaeology	seals and sealing	https://collections.ucl.ac.uk/Details/petrie/77977
